company_symbol,Date,Open,High,Low,Close,Volume
HD,2021-04-06,313.61,315.94,313.13,313.78,3988600
HD,2021-04-07,312.84,315.14,310.93,312.47,3799300
HD,2021-04-08,312.7,315.25,310.59,314.43,4035600
HD,2021-04-09,315.37,319.32,314.75,319.23,4607800
HD,2021-04-12,317.72,321.31,317.31,320.79,3556800
HD,2021-04-13,320.53,320.9,317.0,320.4,3635100
HD,2021-04-14,319.71,322.7,319.29,320.02,3440600
HD,2021-04-15,320.21,323.4,320.05,322.74,3508200
HD,2021-04-16,324.84,328.67,323.94,328.08,6213100
HD,2021-04-19,326.49,328.83,325.44,326.85,4494300
HD,2021-04-20,326.0,327.69,322.16,323.96,4462900
HD,2021-04-21,324.96,327.91,323.89,325.95,3740100
HD,2021-04-22,326.2,326.43,318.84,321.46,4875000
HD,2021-04-23,322.19,325.53,319.58,323.89,3405700
HD,2021-04-26,323.68,324.0,319.32,319.99,2848500
HD,2021-04-27,320.5,322.47,320.38,320.59,3335800
HD,2021-04-28,321.95,322.96,319.3,319.71,2713400
HD,2021-04-29,321.71,325.79,321.08,325.34,3261900
HD,2021-04-30,325.05,325.83,321.61,323.67,3118700
HD,2021-05-03,326.28,331.62,325.68,330.27,3683700
