company_symbol,Date,Open,High,Low,Close,Volume
MCD,2022-03-14,226.78,228.44,223.16,226.18,4436100
MCD,2022-03-15,227.98,234.57,227.98,232.57,5087400
MCD,2022-03-16,234.87,238.21,234.36,238.14,4173200
MCD,2022-03-17,236.44,237.47,234.54,237.47,3752800
MCD,2022-03-18,237.23,239.19,235.99,238.92,5336500
MCD,2022-03-21,239.58,240.09,234.07,235.32,3704000
MCD,2022-03-22,237.04,238.44,236.47,238.12,2938100
MCD,2022-03-23,237.13,238.01,235.95,236.12,2200500
MCD,2022-03-24,237.56,241.04,236.47,240.26,2337500
MCD,2022-03-25,240.54,241.85,239.43,241.58,2134800
MCD,2022-03-28,241.91,242.95,239.86,242.94,2041800
MCD,2022-03-29,246.35,248.65,244.77,248.17,2657400
MCD,2022-03-30,247.51,250.5,247.51,249.03,2227300
MCD,2022-03-31,249.72,251.35,247.28,247.28,3803400
MCD,2022-04-01,248.12,249.43,246.18,249.25,2023000
MCD,2022-04-04,246.79,247.27,242.38,246.83,2500700
MCD,2022-04-05,246.1,249.74,245.43,248.51,2532500
MCD,2022-04-06,247.64,252.38,245.98,251.46,2886000
MCD,2022-04-07,250.79,255.48,249.54,254.36,4041800
MCD,2022-04-08,253.04,255.07,250.92,251.46,2551000
MCD,2022-04-11,251.25,252.94,249.93,250.45,2326700
MCD,2022-04-12,250.73,252.29,248.8,249.17,2724900
MCD,2022-04-13,249.36,251.66,249.02,251.33,2133800
MCD,2022-04-14,251.33,253.73,250.43,250.51,2105900
MCD,2022-04-18,249.63,252.49,249.13,251.06,1426600
MCD,2022-04-19,250.04,255.96,250.04,255.4,2324500
MCD,2022-04-20,256.0,257.79,254.82,255.85,2278700
MCD,2022-04-21,257.65,259.61,254.88,255.25,2476900
MCD,2022-04-22,255.0,255.0,249.94,250.17,2643600
MCD,2022-04-25,249.45,253.13,247.93,252.88,2523000
MCD,2022-04-26,250.13,252.41,248.33,248.58,2948500
MCD,2022-04-27,247.98,250.97,247.05,247.14,2706500
MCD,2022-04-28,249.94,256.38,248.08,254.19,3547400
MCD,2022-04-29,254.28,254.85,248.8,249.16,3388000
MCD,2022-05-02,250.86,251.55,242.26,246.64,3418700
MCD,2022-05-03,247.39,247.84,242.28,245.87,2562000
MCD,2022-05-04,246.16,254.78,246.16,254.32,3289300
MCD,2022-05-05,252.89,254.49,246.78,248.92,2925900
MCD,2022-05-06,248.19,252.45,247.7,250.78,2964500
MCD,2022-05-09,247.0,249.9,246.79,247.49,2918900
MCD,2022-05-10,248.99,250.88,244.93,245.68,3070800
MCD,2022-05-11,245.27,246.79,243.21,244.43,2833200
MCD,2022-05-12,245.32,246.38,241.12,244.19,2861000
MCD,2022-05-13,247.15,247.18,242.28,245.04,3255200
MCD,2022-05-16,244.46,245.48,240.73,244.04,2147100
MCD,2022-05-17,246.0,247.0,239.46,241.63,3204900
MCD,2022-05-18,239.46,240.08,230.37,231.05,3946100
MCD,2022-05-19,229.5,232.15,228.34,229.0,3518300
MCD,2022-05-20,231.38,234.06,228.59,233.91,3208200
MCD,2022-05-23,235.76,238.89,233.5,238.0,3053500
MCD,2022-05-24,237.5,245.8,237.45,244.52,5258200
MCD,2022-05-25,242.58,245.7,241.59,244.01,2641700
MCD,2022-05-26,246.0,249.33,245.6,248.09,1972300
MCD,2022-05-27,249.5,251.87,248.78,251.87,2063800
MCD,2022-05-31,250.0,254.28,248.63,252.21,3924700
MCD,2022-06-01,253.19,253.42,248.19,249.28,2264100
MCD,2022-06-02,249.6,250.44,246.22,250.38,2089700
MCD,2022-06-03,248.43,250.27,248.17,248.36,1838900
MCD,2022-06-06,249.08,249.53,247.33,248.07,1569300
MCD,2022-06-07,246.0,249.79,245.53,248.94,2782000
MCD,2022-06-08,247.9,248.48,244.89,245.61,2101300
MCD,2022-06-09,243.62,246.0,242.03,242.16,2682600
MCD,2022-06-10,239.18,239.51,237.16,237.38,1992300
MCD,2022-06-13,232.79,240.1,232.68,238.47,4697000
MCD,2022-06-14,239.96,242.9,238.62,238.76,3564800
MCD,2022-06-15,239.86,241.58,236.12,238.9,3152100
MCD,2022-06-16,236.08,237.32,233.82,235.19,3272000
MCD,2022-06-17,234.22,235.49,232.17,234.38,7236300
MCD,2022-06-21,236.22,240.1,234.14,239.59,3263500
MCD,2022-06-22,238.79,244.55,238.36,243.06,3054300
MCD,2022-06-23,243.7,245.09,240.46,243.58,1937000
MCD,2022-06-24,245.26,248.0,244.49,247.9,3104800
MCD,2022-06-27,247.9,248.77,246.57,247.03,2059200
MCD,2022-06-28,247.06,249.96,242.52,242.83,2381700
MCD,2022-06-29,246.14,248.87,245.11,247.74,2997200
MCD,2022-06-30,248.25,248.59,245.45,246.88,2786200
MCD,2022-07-01,246.35,253.14,246.0,252.96,2531400
MCD,2022-07-05,251.15,253.0,249.66,252.29,2390700
MCD,2022-07-06,252.47,252.86,249.37,251.46,1948600
MCD,2022-07-07,253.26,254.92,251.18,252.94,2396700
MCD,2022-07-08,252.6,254.62,252.32,253.24,1450300
MCD,2022-07-11,252.08,255.4,252.08,253.28,1478100
MCD,2022-07-12,252.97,255.62,250.76,251.48,2112800
MCD,2022-07-13,248.96,254.8,248.26,252.67,2205300
MCD,2022-07-14,249.89,253.1,249.62,252.6,2371000
MCD,2022-07-15,254.02,256.39,253.45,255.01,2627200
MCD,2022-07-18,255.24,255.59,252.07,252.42,2164400
MCD,2022-07-19,253.88,256.62,252.97,256.5,2181300
MCD,2022-07-20,256.78,256.91,253.47,254.58,2183700
MCD,2022-07-21,253.99,254.8,252.32,253.47,2056500
MCD,2022-07-22,253.75,254.53,252.45,253.99,2226600
MCD,2022-07-25,254.57,254.8,248.66,250.38,2860400
MCD,2022-07-26,249.56,259.22,248.7,257.09,5272300
MCD,2022-07-27,255.8,259.91,254.69,258.89,2718300
MCD,2022-07-28,258.8,264.0,257.56,263.46,2849100
MCD,2022-07-29,263.65,264.35,262.1,263.37,2653800
MCD,2022-08-01,262.54,265.46,262.41,264.23,2384000
MCD,2022-08-02,264.62,265.45,260.89,261.05,2375200
MCD,2022-08-03,261.05,262.92,259.76,262.09,2305300
MCD,2022-08-04,261.7,262.18,258.69,260.64,2089600
MCD,2022-08-05,259.64,260.03,257.07,259.23,1818500
MCD,2022-08-08,260.0,260.91,255.34,256.8,2253500
MCD,2022-08-09,256.9,260.21,256.36,260.06,2315800
MCD,2022-08-10,262.0,263.71,260.5,261.36,2967900
MCD,2022-08-11,263.2,263.27,258.63,259.28,2007000
MCD,2022-08-12,259.55,262.51,259.55,262.18,1530800
MCD,2022-08-15,262.21,265.62,261.25,265.44,2342700
MCD,2022-08-16,265.04,267.13,264.26,266.29,1828000
MCD,2022-08-17,265.96,267.97,265.58,266.82,1699100
MCD,2022-08-18,266.0,267.36,265.42,266.58,1591900
MCD,2022-08-19,265.94,267.75,265.54,266.54,1833800
MCD,2022-08-22,264.5,265.79,262.37,262.95,1986700
MCD,2022-08-23,262.62,263.35,260.53,260.54,2211100
MCD,2022-08-24,260.71,262.0,259.86,260.86,1777200
MCD,2022-08-25,261.99,262.68,260.2,262.56,1330400
MCD,2022-08-26,262.8,263.2,256.39,256.95,2357800
MCD,2022-08-29,255.5,256.71,254.59,255.66,2017500
MCD,2022-08-30,256.0,256.72,252.57,253.49,2051300
MCD,2022-08-31,254.17,255.68,252.2,252.28,3119200
MCD,2022-09-01,251.82,256.53,251.76,256.47,2577800
MCD,2022-09-02,257.41,258.58,253.36,254.51,1791300
MCD,2022-09-06,254.47,256.73,253.38,254.39,2645700
MCD,2022-09-07,255.14,259.82,254.96,258.42,4185200
MCD,2022-09-08,257.85,261.08,257.33,260.08,2448900
MCD,2022-09-09,260.26,260.74,258.21,259.52,2007000
MCD,2022-09-12,260.0,261.4,259.42,260.37,2204300
MCD,2022-09-13,257.74,258.95,253.67,254.33,2604900
MCD,2022-09-14,255.0,258.27,254.37,255.72,2745200
MCD,2022-09-15,255.02,255.23,252.49,253.47,2289500
MCD,2022-09-16,251.85,255.82,251.75,254.91,4304100
MCD,2022-09-19,254.0,257.55,253.35,257.01,2195800
MCD,2022-09-20,256.1,256.49,252.78,255.4,2140200
MCD,2022-09-21,255.13,256.91,251.08,251.08,2438800
MCD,2022-09-22,250.39,250.43,247.65,247.94,2300500
MCD,2022-09-23,247.21,249.1,244.19,245.95,2672100
MCD,2022-09-26,245.94,246.25,242.44,243.76,3179100
MCD,2022-09-27,244.58,244.93,236.56,236.7,4193800
MCD,2022-09-28,236.13,238.53,233.76,236.94,4202400
MCD,2022-09-29,236.32,237.66,232.46,234.4,3053200
MCD,2022-09-30,233.32,234.83,230.58,230.74,3629300
MCD,2022-10-03,233.52,236.85,231.71,235.34,3286700
MCD,2022-10-04,236.71,241.05,236.21,238.5,3685700
MCD,2022-10-05,236.91,240.41,236.14,239.09,3033000
MCD,2022-10-06,239.34,239.88,234.46,234.75,2999200
MCD,2022-10-07,233.96,234.6,232.08,233.19,2294300
MCD,2022-10-10,233.41,236.26,233.41,234.95,2668700
MCD,2022-10-11,234.16,239.12,233.93,237.05,3169200
MCD,2022-10-12,237.27,240.04,237.06,237.06,2709300
MCD,2022-10-13,234.46,249.3,234.46,246.75,5026900
MCD,2022-10-14,249.08,249.43,242.41,243.16,2918300
MCD,2022-10-17,245.8,247.22,243.53,246.48,2758200
MCD,2022-10-18,249.37,250.42,247.25,249.19,3123600
MCD,2022-10-19,250.0,252.52,249.12,250.75,3021300
MCD,2022-10-20,249.55,251.75,249.05,249.77,2410700
MCD,2022-10-21,250.21,255.36,249.5,254.55,3254900
MCD,2022-10-24,255.28,256.87,253.07,255.32,4125100
MCD,2022-10-25,254.57,257.28,254.4,255.73,2689000
MCD,2022-10-26,257.84,260.69,256.12,256.61,3582600
MCD,2022-10-27,263.0,266.99,262.26,265.11,4145700
MCD,2022-10-28,267.51,274.81,265.99,274.52,4647600
MCD,2022-10-31,273.06,273.63,270.81,272.66,3336100
MCD,2022-11-01,273.69,273.79,269.66,272.95,2740900
MCD,2022-11-02,273.0,276.67,270.31,270.37,3069900
MCD,2022-11-03,269.33,274.68,268.38,272.95,3225400
MCD,2022-11-04,275.6,275.71,272.13,274.62,3256500
MCD,2022-11-07,275.07,278.08,275.07,276.41,3029500
MCD,2022-11-08,276.86,279.52,276.5,278.4,2628800
MCD,2022-11-09,278.51,280.25,277.68,277.79,2610800
MCD,2022-11-10,281.49,281.67,272.58,275.88,4510900
